CLOSEDATE,Company_House_Number,LEGALNAME,LIVE,NAME,OPENDATE,UKPRN,URN,DataSourcePath,DataSourceId
null,04031152,NATIONAL GRID PLC,TRUE,null,17/07/2026,10004512,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
20/07/2011,03203736,ASTRA CORPORATION LIMITED,FALSE,National Home Study College,04/03/2011,10004513,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,00320784,NATIONAL HOUSE-BUILDING COUNCIL,TRUE,null,30/09/2025,10004514,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02677064,NATIONAL ICE SKATING ASSOCIATION OF THE UNITED KINGDOM LIMITED,TRUE,null,17/07/2026,10004515,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
14/01/2010,null,NATIONAL INSTITUTE FOR AFRICAN STUDIES,FALSE,null,17/12/2008,10004516,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02603322,NATIONAL LEARNING AND WORK INSTITUTE,TRUE,null,17/08/2024,10004517,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,03403977,FINISHES AND INTERIORS SECTOR LIMITED,TRUE,null,02/09/2025,10004518,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
08/11/2019,04013042,NATIONAL IT LEARNING CENTRE LIMITED,FALSE,null,19/08/2019,10004519,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
28/10/2013,04426904,CETMAN,FALSE,null,02/07/2013,10004520,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01281757,NATIONAL PHARMACY ASSOCIATION LIMITED,TRUE,National Pharmacy Association Limited,17/07/2026,10004521,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02992144,NATIONAL PHYSICAL LABORATORY LIMITED,TRUE,null,05/12/2025,10004522,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,03427694,NPORS LIMITED,TRUE,null,23/05/2024,10004523,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
30/07/2009,05882301,THE NATIONAL PYRAMID TRUST,FALSE,null,04/12/2007,10004524,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,03090774,EDUCATION FOR HEALTH,TRUE,null,15/09/2024,10004525,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
20/07/2011,04338770,SEAFOOD TRAINING CENTRE NORTH SHIELDS,FALSE,National Seafood Training Centre,15/04/2007,10004526,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,00522846,NATIONAL STAR FOUNDATION,TRUE,null,27/03/2026,10004527,131944,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01817304,NATIONAL STONE CENTRE(THE),TRUE,null,17/07/2026,10004528,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
01/12/2014,02884104,NATIONAL TRAINING RESOURCES LIMITED,FALSE,null,29/09/2014,10004529,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,00986754,NATIONAL TYRE SERVICE LIMITED,TRUE,null,18/07/2026,10004530,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02912597,THE NATIONAL YOUTH AGENCY,TRUE,null,15/07/2026,10004531,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
09/10/2009,04389427,NATIONWIDE ETHNIC TRANSPORT TRAINING LTD,FALSE,null,22/05/2008,10004532,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04309598,NATIONWIDE INSTRUCTOR TRAINING COLLEGE LIMITED,TRUE,Driving Instructor College,30/12/2025,10004533,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
03/12/2019,02958452,NATIONWIDE TRAINING LIMITED,FALSE,null,19/08/2019,10004534,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
16/07/2025,03972443,NATIVES.CO.UK LIMITED,FALSE,null,04/03/2025,10004535,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,03775735,NATURAL GAS SERVICES (TRAINING) LIMITED,TRUE,null,26/11/2023,10004536,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01039270,NAUTICAL ARCHAEOLOGY SOCIETY(THE),TRUE,null,26/11/2023,10004537,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NAZARENE THEOLOGICAL COLLEGE,TRUE,null,21/07/2026,10004538,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04764232,ACTION FOR CHILDREN,TRUE,null,08/04/2026,10004539,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02332388,ACTION FOR CHILDREN SERVICES LIMITED,TRUE,Action For Children,08/04/2026,10004540,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
30/07/2009,03563569,NORTHUMBRIA TRAINING LIMITED,FALSE,Nctc (Northumbria Training),15/04/2007,10004541,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02938084,NORTH EAST CHAMBER OF COMMERCE,TRUE,null,23/06/2025,10004542,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,03341466,THE NEATH PORT TALBOT COUNCIL FOR VOLUNTARY SERVICE LTD.,TRUE,null,26/11/2023,10004543,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/03/2017,null,DEREHAM NEATHERD HIGH SCHOOL,FALSE,null,26/01/2017,10004544,121182,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
28/01/2009,03491986,NECTA LIMITED,FALSE,null,15/04/2007,10004545,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
04/04/2007,02763939,NEDI,FALSE,null,06/09/2006,10004546,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
23/05/2022,02228124,NORTH EAST EMPLOYMENT & TRAINING AGENCY LTD,FALSE,null,30/03/2022,10004547,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,SC099484,NEGOTIATE LIMITED,TRUE,null,27/06/2024,10004548,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
28/01/2009,04682170,THE NEGOTIATION ACADEMY - EUROPE LIMITED,FALSE,null,16/11/2007,10004549,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
31/07/2009,03344183,THE NEIGHBOURHOOD INITIATIVES FOUNDATION,FALSE,null,15/04/2007,10004550,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04856064,NEILL GORTON PROSTHETICS STUDIO LIMITED,TRUE,null,02/06/2026,10004551,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,EAST LANCASHIRE LEARNING GROUP,TRUE,null,21/07/2026,10004552,130738,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,NI032276,THE NERVE CENTRE LTD,TRUE,null,23/06/2025,10004553,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
11/04/2019,null,NESTON HIGH SCHOOL,FALSE,null,03/04/2009,10004554,111398,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/09/2006,03791578,NET EDUCATION LIMITED,FALSE,null,29/07/2005,10004555,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
20/07/2011,SC176830,NET RESOURCES LIMITED,FALSE,null,15/04/2007,10004556,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04651737,NET SECURITY TRAINING LIMITED,TRUE,Net-Security Training,17/07/2026,10004557,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01273462,NETA TRAINING TRUST,TRUE,NETA Training Group,17/07/2026,10004558,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
28/12/2018,null,NETHER STOWE SCHOOL,FALSE,null,11/10/2018,10004559,124409,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04523201,NETHERFIELD FORUM,TRUE,null,26/11/2023,10004560,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NETHERHALL SCHOOL,TRUE,null,15/07/2026,10004561,112382,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
12/05/2008,04249204,NETHERLEY/VALLEY CHILDCARE INITIATIVES,FALSE,Netherley Valley Childcare Initiatives,15/04/2007,10004562,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
11/04/2019,null,NETHERTHORPE SCHOOL,FALSE,null,29/07/2005,10004563,112985,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
16/08/2017,03123368,EAST POTENTIAL,FALSE,null,10/07/2017,10004564,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
17/12/2009,05662140,NETWORK LEARNING CENTRES LTD,FALSE,Network Learning Centres (UK) Ltd,05/07/2007,10004565,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
19/05/2015,05407805,NETWORK TRAINING (CORNWALL),FALSE,null,25/04/2015,10004566,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,NI022928,NETWORK PERSONNEL LTD,TRUE,null,26/04/2026,10004567,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02580215,NETWORK TRAINING SERVICES LTD.,TRUE,null,21/01/2026,10004568,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
16/10/2014,SC231596,NEVIS TRAINING LIMITED,FALSE,null,14/09/2014,10004569,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
31/07/2009,03140567,NEW AGE TRAINING LIMITED,FALSE,null,15/04/2007,10004570,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
18/12/2008,null,NEW BEDFORDSHIRE TRAINING PROJECT,FALSE,null,29/07/2005,10004571,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
13/07/2011,null,NEW BROMPTON COLLEGE,FALSE,null,13/07/2011,10004572,118926,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
31/03/2015,03543335,NEW CAREER SKILLS LIMITED,FALSE,New Career Skills,29/01/2015,10004573,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
29/05/2025,null,NEW COLLEGE LEICESTER,FALSE,null,15/03/2025,10004574,131945,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
05/11/2007,OC304673,NEW COLLEGE OF HOMOEOPATHY LLP,FALSE,null,29/03/2007,10004575,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEW COLLEGE DURHAM,TRUE,null,21/07/2026,10004576,130659,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NOTTINGHAM COLLEGE,TRUE,null,21/07/2026,10004577,130776,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
13/06/2017,null,NEW COLLEGE PONTEFRACT,FALSE,null,12/05/2017,10004578,130550,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEW COLLEGE SWINDON,TRUE,null,21/07/2026,10004579,130851,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
27/06/2019,null,NEW COLLEGE TELFORD,FALSE,null,17/11/2017,10004580,130801,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
05/04/2007,SC211392,THE NEW CURIOSITY SHOP LIMITED,FALSE,null,29/09/2006,10004581,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
05/11/2007,05231765,NEW DAWN TRAINING & CONSULTANCY LIMITED,FALSE,null,15/04/2007,10004582,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/12/2021,03461127,NEW DIRECTION TRAINING CENTRE,FALSE,null,13/09/2021,10004583,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,03286650,NEW ERA ENTERPRISES (E. LANCS) LIMITED,TRUE,null,18/03/2025,10004584,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
12/08/2019,null,NEW HEYS COMPREHENSIVE SCHOOL,FALSE,null,12/08/2019,10004585,104699,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01393561,NEW HORIZON YOUTH CENTRE LIMITED,TRUE,null,17/07/2026,10004586,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
12/11/2010,04023045,NEW HORIZONS LIMITED,FALSE,null,24/09/2010,10004587,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
14/12/2007,05324045,NEW HORIZONS BURTON,FALSE,null,29/09/2006,10004588,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02477635,TTE TRAINING LIMITED,TRUE,New Horizons Training,14/09/2024,10004589,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEW MILLS SCHOOL,TRUE,null,07/07/2025,10004590,112936,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/09/2006,04305808,NEW SCHOOL OF ERICKSONIAN HYPNOSIS & PSYCHOTHERAPY LIMITED,FALSE,null,29/07/2005,10004591,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
07/10/2009,04643788,NEW YORK FILM ACADEMY UK LIMITED,FALSE,null,22/05/2008,10004592,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
02/01/2007,null,NEWARK AND SHERWOOD COLLEGE,FALSE,null,29/07/2005,10004593,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,SC262968,NEWBATTLE ABBEY COLLEGE,TRUE,null,17/07/2026,10004594,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
14/01/2015,null,NEWBOLD COMMUNITY SCHOOL,FALSE,null,28/12/2014,10004595,112960,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEWBURY COLLEGE,TRUE,null,21/07/2026,10004596,130602,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02378784,NEWCASTLE & GATESHEAD TUC CENTRE AGAINST UNEMPLOYMENT LTD.,TRUE,null,16/08/2024,10004597,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,TRIRATNA BUDDHIST COMMUNITY (NEWCASTLE),TRUE,Newcastle Buddhist Centre,23/01/2019,10004598,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NCG,TRUE,West Lancashire College,21/07/2026,10004599,130552,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,06316736,NORTHERN LEARNING TRUST,TRUE,null,11/03/2026,10004600,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEWCASTLE UPON TYNE CITY COUNCIL,TRUE,null,21/07/2026,10004601,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
14/12/2007,null,NEWCASTLE-UNDER-LYME VOLUNTEER BUREAU,FALSE,Newcastle Volunteer Bureau,29/07/2005,10004602,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEWCASTLE AND STAFFORD COLLEGES GROUP,TRUE,Newcastle and Stafford Colleges Group (NSCG) / Axia Solutions Limited,21/07/2026,10004603,130812,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
11/04/2019,null,NEWENT COMMUNITY SCHOOL AND SIXTH FORM CENTRE,FALSE,null,07/09/2009,10004604,115762,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02393931,LONDON BLACK WOMEN'S PROJECT LIMITED,TRUE,null,16/05/2023,10004605,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEWHAM COLLEGE OF FURTHER EDUCATION,TRUE,NEWHAM COLLEGE OF FURTHER EDUCATION,21/07/2026,10004607,130451,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/01/2025,null,NEWHAM SIXTH FORM COLLEGE,FALSE,null,04/10/2024,10004608,130452,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02444362,NEWHAM TRAINING AND EDUCATION CENTRE,TRUE,null,17/06/2024,10004609,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
09/05/2008,02662729,NEWHAM TRAINING NETWORK,FALSE,null,15/04/2007,10004610,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
14/10/2015,null,NEWLANDS GIRLS' SCHOOL,FALSE,null,11/07/2015,10004611,110051,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04509664,NEWLANDS TRAINING LTD,TRUE,null,23/06/2025,10004612,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
11/09/2010,02044292,NEWLIFE REGENERATION CONSTRUCTION LTD,FALSE,null,10/09/2010,10004613,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
20/02/2014,02795217,NEWLINK PROJECT LIMITED,FALSE,null,29/11/2011,10004614,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
22/06/2022,04142393,NEWLINK WALES,FALSE,Newlink South Wales,15/04/2022,10004615,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,ST JOHN HENRY NEWMAN CATHOLIC SCHOOL,TRUE,null,17/05/2026,10004616,112399,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
07/07/2014,null,NEWMARKET COLLEGE,FALSE,null,19/06/2014,10004617,124804,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
07/05/2019,00019727,THE NEWPORT AND GWENT CHAMBER OF COMMERCE AND INDUSTRY,FALSE,null,15/02/2019,10004618,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
05/10/2009,null,NEWPORT FREE GRAMMAR SCHOOL,FALSE,null,29/07/2005,10004619,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/04/2011,null,NEWPORT GIRLS' HIGH SCHOOL,FALSE,null,29/07/2005,10004620,123561,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,null,NEWPORT MEDIATION,TRUE,null,23/01/2019,10004621,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01997971,NEWPORT TRANSPORT LIMITED,TRUE,null,17/07/2026,10004622,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
16/12/2021,03190695,NEWQUAY FOR EXCELLENCE TRAINING LIMITED,FALSE,null,27/10/2021,10004623,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/04/2011,null,NEWQUAY TRETHERRAS SCHOOL,FALSE,null,29/07/2005,10004624,112059,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
05/04/2011,null,NEWSTEAD WOOD SCHOOL FOR GIRLS,FALSE,null,29/07/2005,10004625,101671,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
26/04/2022,03455476,NEWTEC SERVICES LTD,FALSE,Newtec,26/03/2022,10004626,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
02/09/2011,null,NEWTON-LE-WILLOWS COMMUNITY HIGH SCHOOL,FALSE,null,29/07/2005,10004627,104828,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
22/11/2011,04102733,NEWTOWN AND DISTRICT TRAINING GROUP LIMITED,FALSE,null,22/11/2011,10004628,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,LP004706,NEXT STEP,TRUE,null,04/09/2022,10004629,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,NI021120,NORTHERN IRELAND RAPE CRISIS ASSOCIATION,TRUE,Nexus Institute,22/05/2026,10004630,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,00342778,NG BAILEY LIMITED,TRUE,NG Bailey,03/10/2022,10004631,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02796054,NHTA LIMITED,TRUE,null,02/06/2026,10004632,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,NI018121,NIACRO,TRUE,null,26/04/2026,10004633,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,02093384,NICARAGUA SOLIDARITY CAMPAIGN LIMITED,TRUE,null,10/01/2023,10004634,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
10/10/2013,null,NICHOLAS CHAMBERLAINE TECHNOLOGY COLLEGE,FALSE,null,29/07/2005,10004635,125732,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
03/04/2013,04329144,NICHOLS TRAINING LIMITED,FALSE,null,03/04/2013,10004636,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,SC219816,NICHOLSON SOLUTIONS LIMITED,TRUE,null,17/07/2026,10004637,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,05147718,NICOLA SLATTERY LIMITED,TRUE,null,17/07/2026,10004638,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
01/03/2012,null,NICHOLAS BREAKSPEAR CATHOLIC SCHOOL,FALSE,null,09/04/2008,10004639,117584,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
30/10/2007,02837709,NIGHT SHIFT TRAINING LIMITED,FALSE,Nightshift Enterprises Ltd,15/04/2007,10004640,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
19/01/2011,null,NINESTILES SCHOOL,FALSE,null,08/08/2006,10004641,103558,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
09/10/2009,SC099677,NISUS SCOTLAND,FALSE,null,28/01/2009,10004642,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01343155,NORTHAMPTONSHIRE INDUSTRIAL TRAINING ASSOCIATION LIMITED,TRUE,null,18/06/2024,10004643,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04297675,NITON TRAINING 2001 LIMITED,TRUE,null,21/01/2026,10004644,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,01512204,NLT TRAINING SERVICES LIMITED,TRUE,NLT Training Services Ltd,27/03/2026,10004645,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
03/09/2010,04220345,NO LIMITS EDUCATION AND TRAINING LIMITED,FALSE,null,15/04/2007,10004646,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
08/11/2006,05277625,NOAH'S ARK LIMITED,FALSE,null,29/07/2005,10004647,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,04363413,NOBLE MANHATTAN COACHING LTD,TRUE,null,10/06/2025,10004648,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/02/2017,null,NOEL-BAKER SCHOOL,FALSE,null,27/10/2016,10004649,112992,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/03/2019,01934786,NOMA (COMPLEX HOMOEOPATHY) LIMITED,FALSE,null,12/11/2018,10004650,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
03/06/2011,null,NONSUCH HIGH SCHOOL FOR GIRLS,FALSE,null,29/07/2005,10004651,103008,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
06/06/2017,01810498,THIRTEEN CARE AND SUPPORT LIMITED,FALSE,null,15/02/2017,10004652,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
null,00861615,BUSY BEES DAY NURSERIES LIMITED,TRUE,null,26/04/2026,10004653,null,PUB.UKRLP.dbo.ProviderInstance,a97e2eb1-c959-4c26-8064-6961d76df731
